"ValueID","PerfID","Perf_Value","Report_info_ID","ReportNo","ActiveStatus","CreatedDate"
"408","26","2,50.6,50.2,50.5,50.7,50.6,50.9,50.58,0.58,± 2 ºC,Pass","175","","",""
"409","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","176","","",""
"410","26","2,50.6,50.7,50.6,50.7,50.8,50.9,50.44,0.44,± 2 ºC,Pass","176","","",""
"411","35","1,-11.3,-10.9,-11.7,-9.3,-9.4,-5.90,-8 ºC to-18 ºC,Pass","176","","",""
"412","36","1,7.7,7.6,8.5,6.5,8.7,8.66,2 ºC to8 ºC,Pass","176","","",""
"413","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","177","","",""
"414","26","2,50.6,50.2,50.4,50.3,50.6,50.9,50.54,0.54,± 2 ºC,Pass","177","","",""
"415","35","1,-11.3,-10.9,-11.7,-10.3,-8.4,-11.90,-8 ºC to-18 ºC,Pass","177","","",""
"416","36","1,7.7,7.6,5.5,6.5,5.7,5.66,2 ºC to8 ºC,Pass","177","","",""
"417","26","1,37.1,37.5,37.8,37.7,37.8,37.3,37.48,.48,± 2 ºC,Pass","178","","",""
"418","26","2,50.6,50.7,50.4,50.3,50.8,50.3,50.56,.56,± 2 ºC,Pass","178","","",""
"419","35","1,-11.3,-10.9,-9.7,-9.3,-8.4,-12.90,-8 ºC to-18 ºC,Pass","178","","",""
"420","36","1,7.7,7.6,8.5,6.5,7.7,8.66,2 ºC to8 ºC,Pass","178","","",""
"422","26","1,37.1,37.8,37.7,37.6,37.5,37.2,37.78,.78,± 2 ºC,Pass","181","","",""
"423","26","2,50.6,50.8,50.2,50.7,50.8,50.5,50.46,.46,± 2 ºC,Pass","181","","",""
"424","35","1,-11.3,-10.9,-11.7,-10.3,-8.4,-11.58,-8 ºC to-18 ºC,Pass","181","","",""
"425","36","1,7.7,7.6,6.5,5.5,6.7,6.66,2 ºC to8 ºC,Pass","181","","",""
"426","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","160","","",""
"427","26","2,50.6,50.7,50.3,50.7,50.6,50.4,50.54,0.54,± 2 ºC,Pass","160","","",""
"428","35","1,-11.3,-12.9,-9.7,-8.3,-9.4,-8.46,-8 ºC to-18 ºC,Pass","160","","",""
"429","36","1,7.7,6.6,8.5,7.5,8.7,8.35,2 ºC to8 ºC,Pass","160","","",""
"430","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","183","","",""
"431","26","2,50.6,50.2,50.3,50.7,50.6,50.2,50.42,0.42,± 2 ºC,Pass","183","","",""
"432","35","1,-11.3,-11.9,-12.7,-11.3,-10.4,-11.90,-8 ºC to-18 ºC,Pass","183","","",""
"433","36","1,7.7,6.6,8.5,5.5,6.7,6.32,2 ºC to8 ºC,Pass","183","","",""
"434","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","184","","",""
"435","26","2,50.6,50.7,50.3,50.4,50.2,50.3,50.42,0.42,± 2 ºC,Pass","184","","",""
"436","35","1,-11.3,-9.9,-9.7,-10.3,-8.4,-9.67,-8 ºC to-18 ºC,Pass","184","","",""
"437","36","1,7.7,7.6,7.5,6.5,6.7,7.42,2 ºC to8 ºC,Pass","184","","",""
"438","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","185","","",""
"439","26","2,50.6,50.7,50.5,50.4,50.2,50.4,50.32,0.32,± 2 ºC,Pass","185","","",""
"440","35","1,-11.3,-10.9,-11.7,-10.3,-9.4,-10.34,-8 ºC to-18 ºC,Pass","185","","",""
"441","36","1,7.7,7.6,7.5,7.5,7.7,7.62,2 ºC to8 ºC,Pass","185","","",""
"442","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","186","","",""
"443","26","2,50.6,50.4,50.5,50.7,50.6,50.9,50.54,0.54,± 2 ºC,Pass","186","","",""
"444","35","1,-11.3,-10.9,-6.7,-11.3,-12.4,-10.90,-8 ºC to-18 ºC,Pass","186","","",""
"445","36","1,6.7,5.6,8.5,5.5,8.7,8.32,2 ºC to8 ºC,Pass","186","","",""
"456","33","1,160,159,159.2,159.4,159.3,159.5,159.3,159.62,.62,± 1 ºC,Pass","196","","",""
"458","14","1,1.4 kg/cm2,1.4 kg/cm2,1.4 kg/cm2,±5%,PASS","197","","",""
"459","34","1,60,59.3,59.2,59.4,59.1,59.3,59.5,59.32,.32,± 5 ºC,Pass","197","","",""
"460","14","1,1.4 kg/cm2,1.4 kg/cm2,1.4 kg/cm2,±5%,PASS","198","","",""
"461","14","1,1.4 kg/cm2,1.4 kg/cm2,1.4 kg/cm2,±5%,PASS","198","","",""
"462","17","1,121,121.2,121.3,121.2,121.4,121.3,121.28,.28,± 3 ºC,Pass","198","","",""
"463","17","2,100,100.2,100.4,100.3,100.4,100.5,100.32,.32,± 3 ºC,","198","","",""
"464","17","3,80,80.2,80.4,80.3,80.3,80.2,80.28,.28,± 3 ºC,","198","","",""
"468","32","1,20,,,± .05g,Pass","200","","",""
"469","32","2,50,,,± .05g,Pass","200","","",""
"470","32","3,100,,,± .05g,Pass","200","","",""
"471","32","4,150,,,± .05g,Pass","200","","",""
"472","32","5,200,,,± .05g,Pass","200","","",""
"478","1","1,Heart Rate,60,,,+/- 2 BPM,Pass","207","","",""
"479","1","2,Heart Rate,120,,,+/- 2 BPM,Pass","207","","",""
"480","1","3,Heart Rate,40,,,+/- 2 BPM,Pass","207","","",""
"481","32","1,20,,,± .05g,Pass","159","","",""
"482","32","2,50,,,± .05g,Pass","159","","",""
"483","32","3,100,,,± .05g,Pass","159","","",""
"484","32","4,150,,,± .05g,Pass","159","","",""
"485","32","5,200,,,± .05g,Pass","159","","",""
"510","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","213","","",""
"511","3","2,150,100,115,148,98,112,-2,-2,-3,±5,±5,±5,Pass","213","","",""
"512","35","1,-11.3,-10.9,-9.7,-9.3,-8.4,-9.90,-8 ºC to-18 ºC,Pass","209","","",""
"516","32","1,20,,,± .05g,Pass","200","","",""
"517","32","2,50,,,± .05g,Pass","200","","",""
"518","32","3,100,,,± .05g,Pass","200","","",""
"519","32","4,150,,,± .05g,Pass","200","","",""
"520","32","5,200,,,± .05g,Pass","200","","",""
"538","4","2,30,30.21,30.65,31.12,30.32,30.34,30.52,.52,1.5,Pass","218","","",""
"539","4","3,50,50.54,51.21,50.93,50.54,51.17,50.87,.87,2.5,Pass","218","","",""
"540","26","1,37.1,37.2,37.6,37.5,37.7,37.4,37.48,0.48,± 2 ºC,Pass","218","","",""
"541","26","2,50.6,50.4,50.2,50.7,50.6,50.3,50.44,0.44,± 2 ºC,Pass","218","","",""
"542","4","1,20,20.57,21.42,20.67,20.52,21.09,20.85,.85,1,Pass","218","","",""
"543","4","2,30,30.87,30.98,30.56,31.27,30.43,30.82,.82,1.5,Pass","218","","",""
"544","4","3,50,50.53,50.32,50.65,50.45,50.51,50.49,.49,2.5,Pass","218","","",""
"545","35","1,-11.3,-10.9,-9.7,-9.3,-8.4,-9.90,-8 ºC to-18 ºC,Pass","207","","",""
"546","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","207","","",""
"547","26","1,37.1,37.4,37.6,37.5,37.8,37.2,37.5,0.5,± 2 ºC,Pass","207","","",""
"548","26","2,50.6,50.4,50.3,50.4,50.2,50.3,50.32,0.32,± 2 ºC,Pass","207","","",""
"549","35","1,-12.3,-10.8,-9.6,-9.2,-8.6,-10.1,-8 ºC to-18 ºC,Pass","207","","",""
"550","36","1,6.6,5.3,4.8,8.5,7.6,6.56,2 ºC to8 ºC,Pass","207","","",""
"551","32","1,20,20.03,.03,± .05g,Pass","207","","",""
"552","32","2,50,50.04,.04,± .05g,Pass","207","","",""
"553","32","3,100,100.02,.02,± .05g,Pass","207","","",""
"554","32","4,150,150.04,.04,± .05g,Pass","207","","",""
"555","32","5,200,200.02,.02,± .05g,Pass","207","","",""
"556","1","1,Heart Rate,60,,,+/- 2 BPM,Pass","207","","",""
"557","1","2,Heart Rate,120,,,+/- 2 BPM,Pass","207","","",""
"558","1","3,Heart Rate,40,,,+/- 2 BPM,Pass","207","","",""
"612","3","1,120,80,90,122,83,89,2,3,-1,±5,±5,±5,Pass","226","","",""
"613","3","2,150,100,115,150,101,114,0,1,-1,±5,±5,±5,Pass","226","","",""
"622","2","3,80,60,80,61,0,1,±2,±2,Pass","227","","",""
"623","3","1,120,80,90,122,81,89,2,1,-1,±5,±5,±5,Pass","227","","",""
"624","3","2,150,100,115,149,100,114,-1,0,-1,±5,±5,±5,Pass","227","","",""
"633","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","228","","",""
"634","2","1,95,75,96,74,1,-1,±2,±2,Pass","228","","",""
"635","2","2,90,65,90,67,0,2,±2,±2,Pass","228","","",""
"636","2","3,80,60,81,61,1,1,±2,±2,Pass","228","","",""
"637","2","1,95,75,96,74,1,-1,±2,±2,Pass","228","","",""
"638","2","2,90,65,90,67,0,2,±2,±2,Pass","228","","",""
"639","2","3,80,60,81,61,1,1,±2,±2,Pass","228","","",""
"640","3","1,120,80,90,123,81,89,3,1,-1,±5,±5,±5,Pass","228","","",""
"641","3","2,150,100,115,149,97,113,-1,-3,-2,±5,±5,±5,Pass","228","","",""
"650","2","3,80,60,80,60,0,0,±2,±2,Pass","229","","",""
"651","3","1,120,80,90,123,79,93,3,-1,3,±5,±5,±5,Pass","229","","",""
"652","3","2,150,100,115,151,100,114,1,0,-1,±5,±5,±5,Pass","229","","",""
"653","4","1,20,20.34,20.52,20.35,20.53,20.67,20.48,0.48,1,Pass","230","","",""
"654","4","2,30,30.26,30.86,30.45,30.24,30.52,30.46,0.46,1.5,Pass","230","","",""
"655","4","3,50,50.46,50.43,50.56,50.35,50.31,50.42,0.42,2.5,Pass","230","","",""
"664","3","1,120,80,90,120,81,89,0,1,-1,±5,±5,±5,Pass","231","","",""
"665","3","2,150,100,115,149,99,113,-1,-1,-2,±5,±5,±5,Pass","231","","",""
"682","3","1,120,80,90,122,83,90,2,3,0,±5,±5,±5,Pass","233","","",""
"683","3","2,150,100,115,151,101,116,1,1,1,±5,±5,±5,Pass","233","","",""
"684","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","233","","",""
"685","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","233","","",""
"686","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","233","","",""
"687","2","1,95,75,95,76,0,1,±2,±2,Pass","233","","",""
"688","2","2,90,65,90,66,0,1,±2,±2,Pass","233","","",""
"689","2","3,80,60,80,61,0,1,±2,±2,Pass","233","","",""
"690","3","1,120,80,90,122,83,90,2,3,0,±5,±5,±5,Pass","233","","",""
"691","3","2,150,100,115,151,101,116,1,1,1,±5,±5,±5,Pass","233","","",""
"692","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","233","","",""
"693","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","233","","",""
"694","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","233","","",""
"695","2","1,95,75,96,77,1,2,±2,±2,Pass","233","","",""
"696","2","2,90,65,91,66,1,1,±2,±2,Pass","233","","",""
"697","2","3,80,60,80,62,0,2,±2,±2,Pass","233","","",""
"698","2","1,95,75,96,77,1,2,±2,±2,Pass","233","","",""
"699","2","2,90,65,91,66,1,1,±2,±2,Pass","233","","",""
"700","2","3,80,60,80,62,0,2,±2,±2,Pass","233","","",""
"701","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","233","","",""
"702","3","2,150,100,115,147,99,111,-3,-1,-4,±5,±5,±5,Pass","233","","",""
"703","4","1,20,20.43,20.28,20.34,21.76,21.09,20.78,.78,1,Pass","219","","",""
"704","4","2,30,30.32,30.98,31.12,30.59,31.07,30.81,.81,1.5,Pass","219","","",""
"705","4","3,50,51.57,50.28,50.76,50.64,50.69,50.78,.78,2.5,Pass","219","","",""
"712","4","1,20,,,,,,,,1,Pass","220","","",""
"713","4","2,30,,,,,,,,1.5,Pass","220","","",""
"714","4","3,50,,,,,,,,2.5,Pass","220","","",""
"715","4","1,20,23.87,20.52,20.35,21.25,20.67,20.48,0.48,1,Pass","234","","",""
"716","4","2,30,30.26,30.56,31.58,30.65,30.19,30.26,0.26,1.5,Pass","234","","",""
"717","4","3,50,50.46,53.16,50.48,50.35,50.31,50.42,0.42,2.5,Pass","234","","",""
"718","2","1,95,75,95,77,0,2,±2,±2,Pass","234","","",""
"719","2","2,90,65,89,66,-1,1,±2,±2,Pass","234","","",""
"720","2","3,80,60,81,61,1,1,±2,±2,Pass","234","","",""
"721","4","1,20,20.34,20.52,20.35,21.20,20.00,20.64,0.64,1,Pass","234","","",""
"722","4","2,30,30.26,30.86,30.45,30.24,30.52,30.46,0.46,1.5,Pass","234","","",""
"723","4","3,50,50.46,50.43,50.56,50.35,50.31,50.42,0.42,2.5,Pass","234","","",""
"724","3","1,120,80,90,124,81,91,4,1,1,±5,±5,±5,Pass","234","","",""
"725","3","2,150,100,115,153,101,114,3,1,-1,±5,±5,±5,Pass","234","","",""
"743","4","1,20,20.28,21.42,20.62,20.93,21.16,20.88,.88,1,Pass","239","","",""
"744","4","2,30,30.67,30.65,31.15,30.37,30.29,30.62,.62,1.5,Pass","239","","",""
"745","4","3,50,50.39,50.89,50.84,51.18,50.67,50.79,.79,2.5,Pass","239","","",""
"767","4","1,20,20.13,20.46,21.28,20.10,19.84,20.36,0.36,1,Pass","243","","",""
"768","4","2,30,30.15,31.18,29.77,28.67,29.12,29.77,0.23,1.5,Pass","243","","",""
"769","4","3,50,49.97,48.77,49.13,50.25,48.69,49.36,0.03,2.5,Pass","243","","",""
"785","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","246","","",""
"786","3","1,120,80,90,123,84,91,3,4,1,±5,±5,±5,Pass","246","","",""
"787","3","2,150,100,115,152,103,116,2,3,1,±5,±5,±5,Pass","246","","",""
"800","4","1,20,19.77,20.97,21.44,19.72,18.66,20.11,-0.11,1,Pass","251","","",""
"801","4","2,30,30.14,28.77,29.10,31.22,29.42,29.73,0.27,1.5,Pass","251","","",""
"802","4","3,50,51.19,53.16,49.82,50.96,50.89,51.20,-1.2,2.5,Pass","251","","",""
"803","4","1,20,20.13,20.46,21.28,20.10,19.84,20.36,-0.36,1,Pass","252","","",""
"804","4","2,30,30.15,31.18,29.77,28.67,29.12,29.77,0.23,1.5,Pass","252","","",""
"805","4","3,50,52.78,51.58,49.37,51.82,50.22,51.15,-1.15,2.5,Pass","252","","",""
"806","4","1,20,21.86,18.76,18.62,21.45,20.87,20.312,0.31,1,Pass","253","","",""
"807","4","2,30,37.78,32.14,29.86,28.76,28.76,30.26,0.26,1.5,Pass","253","","",""
"808","4","3,50,50.25,48.5,52.3,54.1,52.44,51.518,1.518,2.5,Pass","253","","",""
"817","3","1,120,80,90,121,82,88,1,2,-2,±5,±5,±5,Pass","254","","",""
"818","3","2,150,100,115,148,97,111,-2,-3,-4,±5,±5,±5,Pass","254","","",""
"819","4","1,20,20.03,20.04,20.84,19.73,20.93,20.31,0.31,1,Pass","255","","",""
"820","4","2,30,29.24,31.24,32.6,30.65,29.5,30.64,0.64,1.5,Pass","255","","",""
"821","4","3,50,52.5,50.67,48.54,48.57,51.22,50.3,0.3,2.5,Pass","255","","",""
"822","4","1,20,20.03,20.04,20.84,19.73,20.93,20.31,0.31,1,Pass","255","","",""
"823","4","2,30,29.24,31.24,32.6,30.65,29.5,30.64,0.64,1.5,Pass","255","","",""
"824","4","3,50,52.5,50.67,48.54,48.57,51.22,50.3,0.3,2.5,Pass","255","","",""
"841","4","1,20,21.58,21.46,19.09,20.19,18.79,20.22,0.22,1,Pass","258","","",""
"842","4","2,30,28.75,29.57,31.58,30.09,30.58,30.11,0.11,1.5,Pass","258","","",""
"843","4","3,50,51.18,50.13,49.01,48.63,49.09,49.60,0.60,2.5,Pass","258","","",""
"847","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","259","","",""
"848","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","259","","",""
"849","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","259","","",""
"858","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","260","","",""
"859","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","260","","",""
"860","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","260","","",""
"864","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","261","","",""
"865","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","261","","",""
"866","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","261","","",""
"875","2","1,95,75,95,76,0,1,±2,±2,Pass","262","","",""
"876","2","2,90,65,90,66,0,1,±2,±2,Pass","262","","",""
"877","2","3,80,60,81,61,1,1,±2,±2,Pass","262","","",""
"881","4","1,20,21.86,18.76,18.62,21.45,20.87,20.31,0.31,1,Pass","264","","",""
"882","4","2,30,37.78,32.14,29.86,28.76,28.76,30.26,0.26,1.5,Pass","264","","",""
"883","4","3,50,50.25,48.5,52.3,54.1,52.44,51.51,1.51,2.5,Pass","264","","",""
"892","4","1,20,19.23,19.98,20.50,21.25,18.79,19.95,0.95,1,Pass","266","","",""
"893","4","2,30,29.87,32.22,31.24,31.23,30.65,31.04,1.04,1.5,Pass","266","","",""
"894","4","3,50,54.36,51.94,51.59,51.59,50.98,50.55,0.55,2.5,Pass","266","","",""
"906","4","1,20,19.77,20.97,21.44,19.72,18.66,20.112,0.112,1,Pass","268","","",""
"907","4","2,30,30.14,28.77,29.10,31.22,29.42,29.73,0.73,1.5,Pass","268","","",""
"908","4","3,50,51.19,53.16,49.82,50.96,50.89,51.204,1.204,2.5,Pass","268","","",""
"915","4","1,20,20.67,20.85,21.23,19.64,20.33,20.54,.54,1,Pass","269","","",""
"916","4","2,30,29.98,30.38,30.98,31.27,30.29,30.58,.58,1.5,Pass","269","","",""
"917","4","3,50,50.34,51.21,49.63,49.78,50.88,50.36,.36,2.5,Pass","269","","",""
"918","9","1,50,51.2,1.2,+/- 5 %,Pass","269","","",""
"919","9","2,100,103.5,3.5,+/- 5 %,Pass","269","","",""
"920","9","3,150,154.2,4.2,+/- 5 %,Pass","269","","",""
"921","9","4,200,204.3,4.3,+/- 5 %,Pass","269","","",""
"922","15","50,28.3,* Normal Sync time should be within 20 to 30 milli second","269","","",""
"923","15","100,22,^ Normal Sync time should be within 50 to 60 milli second","269","","",""
"924","15","200,22,","269","","",""
"925","4","1,20,,,,,,,,1,Pass","269","","",""
"926","4","2,30,,,,,,,,1.5,Pass","269","","",""
"927","4","3,50,,,,,,,,2.5,Pass","269","","",""
"938","15","50,28.3,* Normal Sync time should be within 20 to 30 milli second","270","","",""
"939","15","100,22,^ Normal Sync time should be within 50 to 60 milli second","270","","",""
"940","15","200,22,","270","","",""
"953","4","1,20,21.58,21.46,19.09,20.19,18.79,20.222,0.222,1,Pass","273","","",""
"954","4","2,30,28.75,29.57,31.58,30.09,30.58,30.114,0.114,1.5,Pass","273","","",""
"955","4","3,50,51.18,50.13,49.01,48.63,49.09,49.608,0.608,2.5,Pass","273","","",""
"972","4","1,20,21.16,20.27,20.43,20.69,20.27,20.56,.56,1,Pass","276","","",""
"973","4","2,30,30.66,30.68,31.18,30.77,30.76,30.81,.81,1.5,Pass","276","","",""
"974","4","3,50,50.49,51.16,50.62,50.68,50.43,50.67,.67,2.5,Pass","276","","",""
"1024","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","283","","",""
"1025","2","1,95,75,96,76,1,1,±2,±2,Pass","283","","",""
"1026","2","2,90,65,91,66,1,1,±2,±2,Pass","283","","",""
"1027","2","3,80,60,81,61,1,1,±2,±2,Pass","283","","",""
"1028","3","1,120,80,90,121,82,87,1,2,-3,±5,±5,±5,Pass","283","","",""
"1029","3","2,150,100,115,148,98,111,-2,-2,-4,±5,±5,±5,Pass","283","","",""
"1054","4","1,20,19.48,19.37,20.14,20.18,21.5,20.13,0.13,1,Pass","287","","",""
"1055","4","2,30,31.24,30.59,31.04,29.89,30.19,30.59,0.59,1.5,Pass","287","","",""
"1056","4","3,50,51.57,50.45,50.65,50.65,51.05,50.87,0.87,2.5,Pass","287","","",""
"1057","4","1,20,20.03,20.04,20.84,19.73,20.93,20.314,0.314,1,Pass","288","","",""
"1058","4","2,30,29.24,31.24,32.6,30.65,29.5,30.646,0.646,1.5,Pass","288","","",""
"1059","4","3,50,52.5,50.67,48.54,48.57,51.22,50.3,0.3,2.5,Pass","288","","",""
"1084","2","3,80,60,81,61,1,1,±2,±2,Pass","291","","",""
"1085","3","1,120,80,90,121,84,88,1,4,-2,±5,±5,±5,Pass","291","","",""
"1086","3","2,150,100,115,148,98,112,-2,-2,-3,±5,±5,±5,Pass","291","","",""
"1095","4","1,20,23.87,21.87,19.00,21.25,18.79,20.956,0.956,1,Pass","293","","",""
"1096","4","2,30,29.08,30.56,29.87,27.77,29.03,29.262,0.262,1.5,Pass","293","","",""
"1097","4","3,50,49.46,51.98,54.65,47.53,49.08,50.54,0.54,2.5,Pass","293","","",""
"1100","4","3,50,50.65,51.02,50.48,49.54,50.77,50.492,0.492,2.5,Pass","295","","",""
"1119","13","2,Breath rate (IE),20,20,0,± 1BPM,Pass","296","","",""
"1120","13","3,I:E Ratio (IE),1:1.5,1:1.5,0:0,± 0.5,Pass","296","","",""
"1121","13","4,I:E Ratio (IE),2:1,2:1,0,± 0.5,Pass","296","","",""
"1122","13","5,Tidal Volume (TVe) in ml,400,409,9,± 10%,Pass","296","","",""
"1123","13","6,Minute volume (MVe) in ml,5.3,5.4,0.1,± 10%,Pass","296","","",""
"1124","13","7,Positive End Expiratory Pressure in cm H2O,5,5,0,± 2 cm H2O,Pass","296","","",""
"1125","13","8,Positive End Expiratory Pressure in cm H2O,3,3,0,± 2 cm H2O,Pass","296","","",""
"1126","13","9,PIP IN PRESURE CONTROL MODE,20,20,0,± 2 cm H2O,Pass","296","","",""
"1127","13","10,Plateau pressure in volume mode,17,17,0,± 2 cm H2O,Pass","296","","",""
"1131","4","1,20,20.67,21.63,20.73,20.45,20.31,20.75,.75,1,Pass","297","","",""
"1132","4","2,30,30.41,30.42,29.94,30.37,30.22,30.27,.27,1.5,Pass","297","","",""
"1133","4","3,50,50.27,49.86,50.16,50.27,50.34,50.18,.18,2.5,Pass","297","","",""
"1137","4","1,20,23.87,21.87,19.00,21.25,18.79,20.956,0.956,1,Pass","299","","",""
"1138","4","2,30,29.08,30.56,29.87,27.77,29.03,29.262,0.262,1.5,Pass","299","","",""
"1139","4","3,50,49.46,51.98,54.65,47.53,49.08,50.54,0.54,2.5,Pass","299","","",""
"1140","4","1,20,23.87,21.87,19.00,21.25,18.79,20.956,0.956,1,Pass","299","","",""
"1141","4","2,30,29.08,30.56,29.87,27.77,29.03,29.262,0.262,1.5,Pass","299","","",""
"1142","4","3,50,49.46,51.98,54.65,47.53,49.08,50.54,0.54,2.5,Pass","299","","",""
"1143","2","1,95,75,95,77,0,2,±2,±2,Pass","299","","",""
"1144","2","2,90,65,90,66,0,1,±2,±2,Pass","299","","",""
"1145","2","3,80,60,80,61,0,1,±2,±2,Pass","299","","",""
"1146","4","1,20,23.87,21.87,19.00,21.25,18.79,20.956,0.956,1,Pass","299","","",""
"1147","4","2,30,29.08,30.56,29.87,27.77,29.03,29.262,0.262,1.5,Pass","299","","",""
"1148","4","3,50,49.46,51.98,54.65,47.53,49.08,50.54,0.54,2.5,Pass","299","","",""
"1160","1","1,Heart Rate,60,60,0,+/- 2 BPM,Pass","301","","",""
"1161","1","2,Heart Rate,120,120,0,+/- 2 BPM,Pass","301","","",""
"1162","1","3,Heart Rate,40,40,0,+/- 2 BPM,Pass","301","","",""
"1170","4","1,20,20.75,21.26,21.23,20.45,20.43,20.82,.82,1,Pass","301","","",""
"1171","4","2,30,30.38,30.38,31.12,30.69,30.76,30.66,.66,1.5,Pass","301","","",""
"1172","4","3,50,51.57,50.23,50.93,50.45,50.21,50.67,.67,2.5,Pass","301","","",""
"1192","4","1,20,20.19,20.23,20.84,20.10,20.93,20.45,0.45,1,Pass","306","","",""
"1193","4","2,30,30.26,31.18,31.58,30.65,30.19,30.77,0.77,1.5,Pass","306","","",""
"1194","4","3,50,50.46,50.67,50.56,50.25,50.22,50.43,0.43,2.5,Pass","306","","",""
"1203","4","1,20,21.58,20.52,20.35,20.10,20.87,20.68,0.68,1,Pass","308","","",""
"1204","4","2,30,30.14,30.86,31.58,31.22,30.19,30.79,0.79,1.5,Pass","308","","",""
"1205","4","3,50,51.19,50.43,50.48,50.96,50.31,50.67,0.67,2.5,Pass","308","","",""
"1206","32","1,20,20,0,± .05g,Pass","160","","",""
"1207","32","2,50,50,0,± .05g,Pass","160","","",""
"1208","32","3,100,100,0,± .05g,Pass","160","","",""
"1209","32","4,150,150,0,± .05g,Pass","160","","",""
"1210","32","5,200,200,0,± .05g,Pass","160","","",""
"1211","26","1,37.1,37.2,37.8,37.6,37.5,37.3,37.48,0.48,± 2 ºC,Pass","161","","",""
"1212","26","2,50.6,50.4,50.4,50.7,50.2,50.3,50.4,0.4,± 2 ºC,Pass","161","","",""
"1213","35","1,-11.3,-10.9,-9.7,-9.3,-8.4,-9.90,-8 ºC to-18 ºC,Pass","161","","",""
"1214","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","161","","",""
"1215","26","1,37.1,37.2,37.6,37.5,37.8,37.4,37.48,0.48,± 2 ºC,Pass","161","","",""
"1216","26","2,50.6,50.4,50.3,50.4,50.5,50.3,50.42,0.42,± 2 ºC,Pass","161","","",""
"1217","35","1,-11.3,-10.9,-9.7,-9.3,-8.4,-9.90,-8 ºC to-18 ºC,Pass","161","","",""
"1218","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","161","","",""
"1219","26","1,37.1,,,,,,,,± 2 ºC,Pass","161","","",""
"1220","26","2,50.6,,,,,,,,± 2 ºC,Pass","161","","",""
"1221","35","1,-11.3,-10.9,-9.7,-9.3,-8.4,-9.90,-8 ºC to-18 ºC,Pass","161","","",""
"1222","26","1,37.1,37.4,37.6,37.6,37.5,37.4,37.5,0.5,± 2 ºC,Pass","161","","",""
"1223","26","2,50.6,50.2,50.4,50.7,50.2,50.3,50.36,0.36,± 2 ºC,Pass","161","","",""
"1224","35","1,-11.3,-10.9,-9.7,-9.3,-8.4,-9.90,-8 ºC to-18 ºC,Pass","161","","",""
"1225","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","161","","",""
"1226","36","1,7.7,7.6,8.5,6.5,7.7,7.66,2 ºC to8 ºC,Pass","161","","",""
"1227","26","1,37.1,37.2,37.2,37.6,37.5,37.4,37.48,0.48,± 2 ºC,Pass","162","","",""
"1228","26","2,50.6,50.2,50.4,50.2,50.6,50.3,50.32,0.32,± 2 ºC,Pass","162","","",""
"1229","26","1,37.1,37.2,37.2,37.6,37.8,37.2,37.32,0.32,± 2 ºC,Pass","162","","",""
"1230","26","2,50.6,50.2,50.4,50.7,50.6,50.2,50.42,0.42,± 2 ºC,Pass","162","","",""
"1231","35","1,-11.3,-10.9,-9.7,-9.3,-8.4,-9.90,-8 ºC to-18 ºC,Pass","162","","",""
