"DUT_ID","Report_info_ID","Serial_No","Biomedical_ID","Location","Condition_of_item","ElectricalSafety","Performance","ActiveStatus","CreatedDate"
"370","392","NA","A/NI/RW/11","NICU","No Visible Damage","True","True","",""
"371","393","NA","A/NI/RW/09","NICU","No Visible Damage","True","True","",""
"372","394","NA","A/NI/RW/10","NICU","No Visible Damage","True","True","",""
"373","395","NA","A/NI/RW/12","NICU","No Visible Damage","True","True","",""
"374","396","NA","A/NI/PT/4","NICU","No Visible Damage","True","False","",""
"375","397","NA","A/NI/PT/17","NICU","No Visible Damage","True","False","",""
"376","398","NA","A/NI/PT/06","NICU","No Visible Damage","True","False","",""
"377","399","NA","A/NI/PT/13","NICU","No Visible Damage","True","False","",""
"378","400","NA","A/NI/RW/8","NICU","No Visible Damage","True","True","",""
"379","401","NA","A/NI/RW/3","NICU","No Visible Damage","True","True","",""
"380","402","NA","A/NI/RW/02","NICU","No Visible Damage","True","True","",""
"381","403","NA","A/NI/RW/4","NICU","No Visible Damage","True","True","",""
"382","404","NA","A/NI/RW/05","NICU","No Visible Damage","True","True","",""
"383","405","NA","A/NI/RW/7","NICU","No Visible Damage","True","True","",""
"384","406","NA","A/NI/RW/6","NICU","No Visible Damage","True","True","",""
"385","407","NA","A/NI/PT/7","NICU","No Visible Damage","True","False","",""
"386","408","NA","A/NI/PT/11","NICU","No Visible Damage","True","False","",""
"387","409","NA","A/NI/PT/10","NICU","No Visible Damage","True","False","",""
"388","410","NA","A/NI/PT/16","NICU","No Visible Damage","True","False","",""
"389","411","NA","A/NI/PT/01","NICU","No Visible Damage","True","False","",""
"390","412","M10IR101","A/NI/PT/08","NICU","No Visible Damage","True","False","",""
"391","413","NA","A/NI/PT/5","NICU","No Visible Damage","True","False","",""
"392","414","NA","A/NI/PT/09","NICU","No Visible Damage","True","False","",""
"393","415","NA","A/NI/PT/15","NICU","No Visible Damage","True","False","",""
"394","416","NA","A/NI/PT/12","NICU","No Visible Damage","True","False","",""
"395","417","NA","A/NI/PT/03","NICU","No Visible Damage","True","False","",""
"396","418","NA","A/NI/PT/14","NICU","No Visible Damage","True","False","",""
"397","419","NA","A/NI/PT/18","NICU","No Visible Damage","True","False","",""
"398","420","NA","A/NI/PT/19","NICU","No Visible Damage","True","False","",""
"399","421","114731","A/NI/SP/02","NICU","No Visible Damage","True","True","",""
"400","422","83319","A/NI/SP/01","NICU","No Visible Damage","True","True","",""
"401","423","21363378","A/NI/SP/06","NICU","No Visible Damage","True","True","",""
"402","424","21124466","A/NI/SP/4","NICU","No Visible Damage","True","True","",""
"403","425","21124465","A/NI/SP/3","NICU","No Visible Damage","True","True","",""
"404","426","21124467","A/NI/SP/5","NICU","No Visible Damage","True","True","",""
"405","427","21363379","A/NI/SP/7","NICU","No Visible Damage","True","True","",""
"406","428","59144","A/NI/IP/01","NICU","No Visible Damage","True","True","",""
"407","429","2355407","A/NI/WB/1","NICU","No Visible Damage","False","True","",""
"408","430","NA","NA","NICU","No Visible Damage","False","True","",""
"409","431","222","A/DPT/MNS/1","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"410","432","TG-1582","A/DPT/MNS/2","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"411","433","2699","A/DPT/UST/1","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"412","434","164","A/DPT/CPM/1","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"413","435","NA","NA","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"414","436","22353","NA","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"415","437","615","A/DPT/TU/1","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"416","438","673","A/DPT/SWD/1","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"417","439","T227","A/DPT/SWD/4","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"418","440","T-280","A/DPT/UST/2","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"419","441","NA","NA","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"420","442","25158","A/DPT/WB/1","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"421","443","1195","NA","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"422","444","1644","NA","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"423","445","1342","NA","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"424","446","NA","NA","PHYSIOTHERAPY","No Visible Damage","True","False","",""
"425","447","114733","A/CCU/SP/09","CCU","No Visible Damage","True","True","",""
"426","448","114727","A/CCU/SP/10","CCU","No Visible Damage","True","True","",""
"427","449","114770","A/CCU/SP/4","CCU","No Visible Damage","True","True","",""
"428","450","114707","A/CCU/SP/8","CCU","No Visible Damage","True","True","",""
"429","451","114726","A/CCU/SP/6","CCU","No Visible Damage","True","True","",""
"430","452","114766","A/CCU/SP/7","CCU","No Visible Damage","True","True","",""
"431","453","19899344","A/CCU/SP/26","CCU","No Visible Damage","True","True","",""
"432","454","96150","A/CCU/SP/12","CCU","No Visible Damage","True","True","",""
"433","455","96119","A/CCU/SP/17","CCU","No Visible Damage","True","True","",""
"434","456","114736","A/CCU/SP/1","CCU","No Visible Damage","True","True","",""
"435","457","114765","A/CCU/SP/05","CCU","No Visible Damage","True","True","",""
"436","458","19899348","A/CCU/P/21","CCU","No Visible Damage","True","True","",""
"437","459","96135","A/CCU/SP/19","CCU","No Visible Damage","True","True","",""
"438","460","19899353","A/CCU/SP/28","CCU","No Visible Damage","True","True","",""
"439","461","19773247","A/CCU/SP/23","CCU","No Visible Damage","True","True","",""
"440","462","87966","A/CCU/SP/14","CCU","No Visible Damage","True","True","",""
"441","463","96139","A/CCU/SP/15","CCU","No Visible Damage","True","True","",""
"442","464","19868492","A/CCU/SP/22","CCU","No Visible Damage","True","True","",""
"443","465","19805799","A/CCU/SP/25","CCU","No Visible Damage","True","True","",""
"444","466","87953","A/CCU/SP/18","CCU","No Visible Damage","True","True","",""
"445","467","114750","A/CCU/SP/11","CCU","No Visible Damage","True","True","",""
"446","468","114748","A/CCU/SP/3","CCU","No Visible Damage","True","True","",""
"447","469","36457","A/CCU/IP/3","CCU","No Visible Damage","True","True","",""
"448","470","49912","A/CCU/IP/2","CCU","No Visible Damage","True","True","",""
"449","471","36466","A/CCU/IP/1","CCU","No Visible Damage","True","True","",""
"450","472","53145","NA","CCU","No Visible Damage","True","True","",""
"451","473","550030397","A/CCU/ECM/01","CCU","No Visible Damage","True","True","",""
"452","474","33594439","A/CCU/DF/02","CCU","No Visible Damage","True","True","",""
"453","475","37819939","A/CCU/DF/01","CCU","No Visible Damage","True","True","",""
"454","476","SD008373422GA","A/CCU/MPM/11","CCU","No Visible Damage","True","True","",""
"455","477","SBG06457964GA","A/CCU/MPM/6","CCU","No Visible Damage","True","True","",""
"456","478","SD008484184GA","A/CCU/MPM/8","CCU","No Visible Damage","True","True","",""
"457","479","SBG06451713GA","A/CCU/MPM/7","CCU","No Visible Damage","True","True","",""
"458","480","SD008484087GA","A/CCU/MPM/10","CCU","No Visible Damage","True","True","",""
"459","481","SD00848175GA","A/CCU/MPM/9","CCU","No Visible Damage","True","True","",""
"460","482","SBG06482902GA","A/CCU/MPM/4","CCU","No Visible Damage","True","True","",""
"461","483","BGO6462715GA","A/CCU/MPM/3","CCU","No Visible Damage","True","True","",""
"462","484","SD008484055GA","A/CCU/MPM/12","CCU","No Visible Damage","True","True","",""
"463","485","SBGO642718GA","A/CCU/MPM/5","CCU","No Visible Damage","True","True","",""
"464","486","SBGO6451959GA","A/CCU/MPM/2","CCU","No Visible Damage","True","True","",""
"465","487","SBG06462634GA","A/CCU/MPM/1","CCU","No Visible Damage","True","True","",""
"466","488","640627101","A/CCU/ACT/1","CCU","No Visible Damage","True","False","",""
"467","489","75985","A/CCU/BH/1","CCU","No Visible Damage","True","True","",""
"468","490","96137","A/CVS/SP/14","CVSICU","No Visible Damage","True","True","",""
"469","491","96141","A/CVS/SP/8","CVSICU","No Visible Damage","True","True","",""
"470","492","19836470","A/CVS/SP/23","CVSICU","No Visible Damage","True","True","",""
"471","493","19899354","A/CVS/SP/24","CVSICU","No Visible Damage","True","True","",""
"472","494","96142","A/CVS/SP/18","CVSICU","No Visible Damage","True","True","",""
"473","495","96151","A/CVS/SP/3","CVSICU","No Visible Damage","True","True","",""
"474","496","96146","A/CVS/SP/5","CVSICU","No Visible Damage","True","True","",""
"475","497","96124","A/CVS/P/15","CVSICU","No Visible Damage","True","True","",""
"476","498","96145","A/CVS/SP/10","CVSICU","No Visible Damage","True","True","",""
"477","499","95566","A/CVS/SP/17","CVSICU","No Visible Damage","True","True","",""
"478","500","96133","A/CVS/SP/11","CVSICU","No Visible Damage","True","True","",""
"479","501","96148","A/CVS/SP/4","CVSICU","No Visible Damage","True","True","",""
"480","502","96153","A/CVS/SP/7","CVSICU","No Visible Damage","True","True","",""
"481","503","19836468","A/CVS/SP/26","CVSICU","No Visible Damage","True","True","",""
"482","504","19899347","A/CVS/SP/19","CVSICU","No Visible Damage","True","True","",""
"483","505","19899349","A/CVS/SP/25","CVSICU","No Visible Damage","True","True","",""
"484","506","19868493","A/CVS/SP/20","CVSICU","No Visible Damage","True","True","",""
"485","507","T091114574","A/CVS/DF/1","CVSICU","No Visible Damage","True","True","",""
"486","508","640627004","A/CVS/ACT/1","CVSICU","No Visible Damage","True","False","",""
"487","509","510001723","A/CVS/ECM/1","CVSICU","No Visible Damage","True","True","",""
"488","510","SBG06472840GA","A/CVS/MPM/1","CVSICU","No Visible Damage","True","True","",""
"489","511","SBG06462714GA","A/CVS/MPM/2","CVSICU","No Visible Damage","True","True","",""
"490","512","SBG06462638GA","A/CVS/MPM/3","CVSICU","No Visible Damage","True","True","",""
"491","513","SBG06462719GA","A/CVS/MPM/4","CVSICU","No Visible Damage","True","True","",""
"492","514","SBG06482873GA","A/CVS/MPM/6","CVSICU","No Visible Damage","True","True","",""
"493","515","SBG06462717GA","A/CVS/MPM/7","CVSICU","No Visible Damage","True","True","",""
"494","516","SBG06451704GA","A/CVS/MPM/5","CVSICU","No Visible Damage","True","True","",""
"495","517","96109","A/CVS/SP/12","CVSICU","No Visible Damage","True","True","",""
"496","518","95572","A/CVS/SP/13","CVSICU","No Visible Damage","True","True","",""
"497","519","WAA06460002SA","A/CVS/MPM/8","CVSICU","No Visible Damage","True","True","",""
"498","520","96149","A/CVS/SP/1","CVSICU","No Visible Damage","True","True","",""
"499","521","96144","NA","NA","No Visible Damage","True","True","",""
"500","522","96143","NA","NA","No Visible Damage","True","True","",""
"501","523","19899350","A/CATH/SP/05","CATH LAB","No Visible Damage","True","True","",""
"502","524","74710","A/CVS/BH/1","CVSICU","No Visible Damage","False","True","",""
"503","525","WAA06470040SA","A/CATH/MPM/3","CATH LAB","No Visible Damage","True","True","",""
"504","526","WAA06470624SA","A/CATH/MPM/02","CATH LAB","No Visible Damage","True","True","",""
"505","527","WAA06476027SA","A/CATH/MPM/1","CATH LAB","No Visible Damage","True","True","",""
"506","528","WAA06460014SA","A/CATH/MPM/4","CATH LAB","No Visible Damage","True","True","",""
"507","529","36458","A/CATH/IP/1","CATH LAB","No Visible Damage","True","True","",""
"508","530","36445","A/CATH/IP/2","CATH LAB","No Visible Damage","True","True","",""
"509","531","36462","A/CATH/IP/3","CATH LAB","No Visible Damage","True","True","",""
"510","532","87969","A/CATH/SP/01","CATH LAB","No Visible Damage","True","True","",""
"511","533","87968","A/CATH/SP/02","CATH LAB","No Visible Damage","True","True","",""
"512","534","114725","A/CATH/SP/4","CATH LAB","No Visible Damage","True","True","",""
"513","535","T60E111885","A/CATH/DF/2","CATH LAB","No Visible Damage","True","True","",""
"514","536","101172711","A/CATH/DF/1","CATH LAB","No Visible Damage","True","True","",""
"515","537","NA","A/CATH/BH/1","CATH LAB","No Visible Damage","False","True","",""
"516","538","6120W","A/CATH/IBP/1","CATH LAB","No Visible Damage","True","True","",""
"517","539","10925A","A/CATH/IBP/2","CATH LAB","No Visible Damage","True","True","",""
"518","540","SBL0645499GA","A/CATH/MPM/5","CATH LAB","No Visible Damage","True","True","",""
"519","541","101172717","A/COT/DF/2","COT","No Visible Damage","True","True","",""
"520","542","87934","A/CVS/SP/18","CVSICU","No Visible Damage","True","True","",""
"521","543","6204090","A/COT/MPM/1","COT","No Visible Damage","True","True","",""
"522","544","101172713","A/COT/DF/1","COT","No Visible Damage","True","True","",""
"523","545","19899342","A/COT/SP/1","COT","No Visible Damage","True","True","",""
"524","546","08008049","A/COT/ACT/1","COT","No Visible Damage","True","True","",""
"525","547","6204091","A/COT/MPM/2","COT","No Visible Damage","True","True","",""
"526","548","101172713","A/COT/DF/1","COT","No Visible Damage","True","True","",""
"527","549","NA","A/COT/ACT/1","COT","No Visible Damage","False","True","",""
"528","550","61106W","A/COT/IBP/2","COT","No Visible Damage","True","True","",""
"529","551","090209","A/COT/IBP/1","COT","No Visible Damage","True","True","",""
"530","552","BQTA9E1629","A/LR/CTG/2","LR","No Visible Damage","True","False","",""
"531","553","BQTA9B1591","A/LR/CTG/1","LR","No Visible Damage","True","False","",""
"532","554","BFMC5C2226","A/LR/PM/2","LR","No Visible Damage","True","True","",""
"533","555","NRU00/405/01","A/LR/NRU/1","LR","No Visible Damage","True","True","",""
"534","556","CMMF8K4321","A/GI/PM/01","GASTRO ICU","No Visible Damage","True","True","",""
"535","557","AUTB0J2914","A/GI/MPM/01","GASTRO ICU","No Visible Damage","True","True","",""
"536","558","CMMF0J6444","NA","GASTRO ICU","No Visible Damage","True","True","",""
"537","559","64573","A/GI/IP/02","GASTRO ICU","No Visible Damage","True","True","",""
"538","560","64724","A/GI/IP/01","GASTRO ICU","No Visible Damage","True","True","",""
"539","561","155856","A/GI/SP/01","GASTRO ICU","No Visible Damage","True","True","",""
"540","562","3403","AARC/QC/001","AVH(QC)","No Visible Damage","False","True","",""
"541","563","110C204","NA","SKIN LAB","No Visible Damage","True","False","",""
"542","564","NA","NA","SKIN LAB","No Visible Damage","True","False","",""
"543","565","13UG1256","NA","SKIN LAB","No Visible Damage","True","False","",""
"544","566","14JJ0509","NA","SKIN LAB","No Visible Damage","True","False","",""
"545","567","14J0599","NA","SKINLAB","No Visible Damage","True","False","",""
"546","568","14J0508","NA","SKINLAB","No Visible Damage","True","False","",""
"547","569","14J0592","NA","SKINLAB","No Visible Damage","True","False","",""
"548","570","14J05598","NA","SKINLAB","No Visible Damage","True","False","",""
"549","571","DNLC-2559","NA","SKINLAB","No Visible Damage","True","True","",""
"550","572","NA","NA","SKIN OT","No Visible Damage","True","False","",""
"551","573","NA","NA","SKIN OT","No Visible Damage","True","False","",""
"552","574","F12P3832","A/DOT/MPM/1","SKIN OT","No Visible Damage","True","True","",""
